,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfDependents
24575,0,0.9999999,39,0,0.251105557,5200.0,3,1,1,2.0
24576,0,0.255695572,33,0,2826.0,0.01,11,0,1,0.0
24577,0,0.548467127,78,0,3609.0,0.02,19,0,2,0.0
24578,0,0.750173587,31,1,0.524551602,3400.0,7,0,1,2.0
24579,0,0.9999999,59,0,0.0,5000.0,1,0,0,0.0
24580,0,0.631977448,37,1,1.229380728,3600.0,9,0,1,2.0
24581,0,0.178550565,53,0,0.272410455,10329.0,11,0,1,0.0
24582,0,0.560054993,37,0,2274.0,0.02,5,0,1,2.0
24583,0,0.9999999,57,1,0.0,9833.0,0,1,0,0.0
24584,0,0.167835331,37,0,0.716118685,3740.0,20,0,2,1.0
24585,1,0.533413161,70,1,0.381712627,6200.0,14,0,1,1.0
24586,0,0.7270248,49,0,0.503441227,14674.0,15,0,7,2.0
24587,0,0.168677611,76,0,0.137035949,10208.0,7,0,2,0.0
24588,0,0.16784978,41,1,0.632466709,7884.0,9,0,2,3.0
24589,0,0.9999999,45,0,0.677562007,5200.0,6,1,1,5.0
24590,0,0.14458853,50,0,0.3374613,10012.0,4,0,2,3.0
24591,0,0.052907426,38,0,0.410797744,6204.0,12,0,1,3.0
24592,0,0.997422337,63,0,0.413049198,3800.0,7,0,1,0.0
24593,0,0.142619053,61,0,2563.0,0.0,8,0,1,0.0
24594,0,0.94101765,42,0,0.446924553,9900.0,6,0,0,1.0
24595,0,0.085002818,46,0,0.106394509,5535.0,9,0,0,0.0
24596,0,0.029267937,40,2,0.630504701,8083.0,9,0,4,2.0
24597,0,0.574648104,49,0,562.0,0.56,5,0,0,0.0
24598,0,0.031630805,33,0,0.023740108,2400.0,3,0,0,0.0
24599,0,0.0,37,1,0.358163882,4966.0,5,0,2,0.0
24600,0,0.0,58,0,0.0,13516.0,3,0,0,1.0
24601,0,0.039252907,66,0,791.0,0.36,3,0,1,0.0
24602,1,1.014197161,48,1,0.545059718,3683.0,7,0,1,4.0
24603,1,1.052778888,51,2,3668.0,0.22,2,0,1,0.0
24604,0,0.825346355,65,0,3646.0,0.22,15,0,1,3.0
24605,0,0.0,43,0,3004.0,0.09,7,0,1,0.0
24606,0,0.326900476,73,0,0.504890679,3475.0,6,0,1,0.0
24607,0,0.710783147,67,1,1102.0,0.35,6,0,1,0.0
24608,0,0.9999999,43,0,0.419410745,7500.0,3,0,2,2.0
24609,0,0.000866638,83,0,0.0,0.0,5,0,0,0.0
24610,0,0.052916368,42,0,0.062472696,2288.0,7,0,0,0.0
24611,0,0.300067955,50,0,0.361708573,3300.0,16,0,0,1.0
24612,0,0.621236021,53,0,0.352136392,4750.0,19,0,0,3.0
24613,0,0.252373813,44,0,0.00367287,4083.0,3,0,0,0.0
24614,0,0.783611714,53,0,0.229530755,7266.0,12,0,2,1.0
24615,0,0.091261371,53,0,0.433278418,6676.0,8,0,1,1.0
24616,0,0.037399734,52,0,0.418295101,7061.0,16,0,2,3.0
24617,0,0.031825394,45,0,0.01032989,3000.0,3,0,0,0.0
24618,0,0.024173493,61,0,0.085673146,8333.0,4,0,1,0.0
24619,0,0.794239842,62,0,0.401504074,4786.0,11,0,1,1.0
24620,0,0.994171524,60,0,2924.0,0.01,5,0,1,0.0
24621,1,0.43042149,55,0,0.668178119,8600.0,12,0,3,1.0
24622,0,0.724910814,54,0,987.0,0.06,4,0,0,3.0
24623,0,0.9999999,41,0,0.223476298,3100.0,3,0,0,1.0
24624,0,0.645369457,67,0,5499.0,0.02,6,0,2,1.0
24625,0,0.029343661,52,2,0.168966207,5000.0,7,0,0,1.0
24626,0,0.381407747,55,0,0.514979196,14419.0,24,0,3,0.0
24627,0,0.129537692,44,0,0.322797058,7750.0,11,0,1,2.0
24628,0,0.9999999,25,0,0.035108025,2591.0,1,0,0,1.0
24629,0,0.0,65,0,962.0,0.03,2,0,0,0.0
24630,0,0.020425653,30,0,0.415194935,3000.0,7,0,0,0.0
24631,0,0.015486782,63,0,0.362409398,4000.0,5,0,1,0.0
24632,0,0.057999252,80,0,134.0,0.65,6,0,0,0.0
24633,0,0.751279446,56,0,0.394219653,9514.0,11,0,1,0.0
24634,0,0.004821928,87,0,8.0,1472.94,12,0,0,0.0
24635,0,0.794522533,30,1,0.174521565,3500.0,5,0,0,0.0
24636,0,0.188900796,77,0,0.978505374,4000.0,18,0,2,0.0
24637,0,0.221519462,41,0,2.105179283,1254.0,7,0,1,0.0
24638,0,0.892293408,56,0,1.257116621,3266.0,10,0,1,0.0
24639,1,0.9750025,57,1,0.309327196,7386.0,3,0,1,0.0
24640,0,0.057207515,31,0,0.502953203,2200.0,2,0,1,1.0
24641,0,0.066974639,54,0,0.054961832,1964.0,17,0,0,0.0
24642,0,0.0,59,0,0.35355286,7500.0,10,0,2,1.0
24643,0,0.775293873,65,0,0.597106223,8500.0,10,0,2,2.0
24644,0,0.28626372,32,0,0.205397301,2000.0,10,0,0,0.0
24645,0,0.089004461,63,0,0.108294585,6666.0,5,0,1,0.0
24646,0,0.678155051,30,0,0.365853659,2500.0,6,0,0,0.0
24647,0,0.24207429,62,0,0.187903618,14400.0,10,0,3,2.0
24648,0,0.07310705,39,0,0.092329324,6400.0,3,0,0,0.0
24649,0,0.013814587,30,0,0.403215266,7650.0,11,0,3,0.0
24650,0,0.226754649,38,0,0.261435929,3300.0,4,0,0,0.0
24651,0,0.275903747,59,0,0.097576737,3094.0,6,0,0,0.0
24652,0,0.052791975,33,0,0.547432411,6250.0,9,0,2,0.0
24653,0,0.285565601,34,0,0.203510331,4500.0,12,0,0,0.0
24654,0,0.265318593,33,0,0.255854461,5166.0,9,0,0,0.0
24655,0,0.0,82,0,0.006665278,4800.0,8,0,0,0.0
24656,0,0.307051638,27,0,0.352556709,2600.0,3,0,0,0.0
24657,0,0.008999719,61,0,0.358034971,1200.0,9,0,1,0.0
24658,0,0.724411024,36,0,591.0,0.31,5,0,0,0.0
24659,0,0.067357306,39,0,0.301266385,4500.0,3,0,1,0.0
24660,0,0.041123972,62,0,0.927560366,1200.0,8,0,1,0.0
24661,0,0.04219789,46,0,0.238537352,7000.0,3,0,1,2.0
24662,0,0.017153041,77,0,2794.0,0.07,11,0,2,0.0
24663,0,0.387332077,73,1,0.372664597,19000.0,8,0,3,0.0
24664,0,0.9999999,32,0,0.0,1862.0,1,1,0,0.0
24665,0,0.034898255,69,0,0.00520969,3838.0,1,0,0,0.0
24666,0,0.170491942,88,1,0.094975007,3800.0,4,0,0,0.0
24667,0,0.0,51,0,0.217367895,13000.0,5,0,1,2.0
24668,0,0.733122896,60,0,0.438956104,10000.0,9,0,2,0.0
24669,0,0.000314954,62,0,1149.0,0.17,8,0,1,0.0
24670,0,0.474880635,70,0,2792.0,0.0,10,0,1,0.0
24671,0,0.089580842,66,0,0.083611085,10500.0,7,0,1,0.0
24672,0,0.025864273,46,0,0.003888327,12858.0,11,0,0,3.0
24673,0,0.224824485,53,1,0.440409534,6250.0,7,0,1,3.0
24674,0,0.869752638,53,0,0.503054545,13749.0,21,0,2,1.0
24675,0,0.043817746,59,0,1179.0,0.39,11,0,2,0.0
24676,0,0.016361242,57,0,0.220898258,12000.0,24,0,1,2.0
24677,0,0.689250396,58,0,0.485873736,8600.0,13,0,2,0.0
24678,0,0.777149813,47,0,0.279139271,11710.0,9,0,1,3.0
24679,0,0.379713584,28,0,0.484131923,1606.0,10,0,0,0.0
24680,0,0.380744515,66,0,0.704019996,4800.0,12,0,2,0.0
24681,0,0.0,32,0,4255.0,0.02,12,0,2,0.0
24682,0,0.493089337,61,5,0.802884615,1247.0,11,0,1,0.0
24683,0,0.772930319,54,2,0.269935639,18333.0,8,0,2,1.0
24684,0,0.845423092,62,0,0.412342044,8150.0,5,0,1,1.0
24685,0,0.532767357,43,3,4740.0,0.03,9,0,3,0.0
24686,0,0.901133316,55,1,0.547342585,10592.0,13,0,4,3.0
24687,0,0.263088661,59,0,0.357339395,8358.0,6,0,2,2.0
24688,0,0.056835043,43,1,0.26521602,3170.0,9,0,0,0.0
24689,0,0.04719764,74,0,0.37567161,9305.0,8,0,5,8.0
24690,0,0.075472597,48,0,0.037884679,9000.0,5,0,0,0.0
24691,0,0.000835146,62,0,0.049130058,15000.0,6,0,1,2.0
24692,0,0.040579822,32,0,31.0,0.3,6,0,0,0.0
24693,0,0.224183685,39,0,0.439944134,7875.0,10,0,1,2.0
24694,0,0.690837054,51,3,0.47780986,9350.0,13,2,3,4.0
24695,0,0.117398295,45,0,0.431939766,5046.0,6,0,1,3.0
24696,0,0.850243189,57,0,0.946843854,4213.0,18,0,1,0.0
24697,0,0.423253901,88,0,0.12582223,5928.0,20,0,0,0.0
24698,0,0.243837442,29,0,0.295910781,1344.0,5,0,0,0.0
24699,0,0.515596239,55,2,4366.0,0.03,11,0,2,0.0
24700,0,0.047710428,68,0,267.0,1.98,8,0,1,0.0
24701,0,0.987217813,40,2,0.268546291,5000.0,10,0,0,2.0
24702,0,0.117173336,47,0,0.606782294,3862.0,6,0,1,1.0
24703,0,0.9999999,50,0,1.079184163,3333.0,6,0,1,0.0
24704,0,0.9999999,23,0,0.017334778,2768.0,2,1,0,1.0
24705,0,0.320667933,69,1,0.164367127,5000.0,4,0,1,0.0
24706,1,0.851005275,62,0,0.40008726,4583.0,7,0,1,0.0
24707,0,0.003799747,91,1,1.0,555.77,3,0,0,0.0
24708,1,0.796884068,46,1,0.215147684,8700.0,14,1,2,0.0
24709,0,0.013576401,52,0,0.404353642,8222.0,9,0,2,0.0
24710,0,0.912716439,53,2,0.158919166,8733.0,8,0,0,1.0
24711,0,0.081116869,67,0,0.039720485,2718.0,13,0,0,0.0
24712,0,0.039038438,27,0,1401.0,0.28,9,0,1,0.0
24713,0,0.336656657,38,0,0.336523354,7000.0,9,0,1,0.0
24714,0,0.027375467,38,0,0.164135041,21000.0,7,0,1,0.0
24715,0,0.9999999,48,0,216.0,0.21,2,0,0,0.0
24716,1,0.9999999,50,0,0.109015516,7475.0,2,2,0,0.0
24717,0,0.134002395,78,0,3801.0,346.31,23,0,4,0.0
24718,0,0.145134948,45,0,0.587820929,32366.0,12,0,6,3.0
24719,0,0.9999999,52,4,0.300970874,2780.0,2,1,0,0.0
24720,0,0.9999999,40,0,0.207569486,1690.0,2,0,0,2.0
24721,0,0.313481409,53,0,0.476540188,2450.0,13,0,1,1.0
24722,0,0.0,85,0,0.0,5810.165119047621,3,0,0,0.0
24723,0,0.234463097,51,0,0.418700097,13400.0,5,0,1,1.0
24724,0,0.79502069,51,0,0.393208566,10365.0,11,0,2,2.0
24725,0,0.18797337,50,0,0.033911686,57000.0,9,0,2,3.0
24726,0,0.703141329,47,0,0.638252149,5583.0,13,0,1,1.0
24727,0,0.012137094,48,0,0.251710884,10666.0,9,0,1,0.0
24728,0,0.169152555,29,0,0.186290587,3048.0,5,0,0,0.0
24729,0,0.451129073,59,0,0.231153769,5000.0,6,0,1,0.0
24730,1,1.00259536,35,3,0.834675101,3477.0,9,2,2,2.0
24731,0,0.9999999,59,0,1.270627063,2120.0,9,0,1,2.0
24732,0,0.837953447,35,0,507.0,0.0,3,0,0,2.0
24733,0,0.0,51,0,0.238076192,10000.0,6,0,1,0.0
24734,0,0.031214857,45,0,0.128277531,2478.0,8,0,0,1.0
24735,0,0.028429894,74,0,0.013486513,2001.0,5,0,0,0.0
24736,0,0.00479904,26,0,0.114004222,1420.0,4,0,0,0.0
24737,0,0.282839645,25,0,0.77254902,764.0,5,0,0,0.0
24738,0,0.995795976,50,0,0.391105609,10500.0,11,0,2,1.0
24739,1,0.059548294,42,0,0.514193894,5600.0,20,0,2,3.0
24740,0,0.002499375,76,1,1621.0,0.07,2,0,1,0.0
24741,0,0.249794532,41,5,0.514529459,3750.0,7,0,1,3.0
24742,0,0.97360264,44,0,0.51296998,3430.0,3,0,1,0.0
24743,1,0.715519643,43,0,1.180532771,12800.0,21,0,7,2.0
24744,0,0.035375065,63,0,0.016495876,4000.0,9,0,0,0.0
24745,0,0.104676397,52,0,4292.0,0.01,11,0,3,0.0
24746,0,0.750848164,43,1,1065.0,0.03,5,0,0,0.0
24747,0,0.010571127,59,0,0.162602827,20300.0,9,0,3,1.0
24748,0,0.591151897,52,0,0.414664981,2372.0,9,0,1,0.0
24749,0,0.772151899,51,0,5828.0,0.28,10,0,4,0.0
24750,0,0.054437822,67,0,3.073529412,475.0,5,0,1,0.0
24751,0,0.79480602,57,1,0.329924967,13593.0,12,0,2,2.0
24752,0,0.49708721,55,0,195.0,0.21,3,0,0,0.0
24753,0,0.9999999,40,0,0.237976265,1600.0,3,0,0,1.0
24754,0,0.01699306,73,0,0.269474638,4415.0,13,0,2,0.0
24755,0,0.554412023,70,1,0.35550287,8013.0,9,0,1,0.0
24756,0,0.005539889,80,1,0.186897306,10058.0,12,0,2,0.0
24757,0,0.029249478,27,0,0.035669192,3167.0,6,0,0,0.0
24758,0,0.009946841,66,0,116.0,0.0,10,0,1,2.0
24759,0,0.0,87,0,0.0,2000.0,3,0,0,0.0
24760,0,0.038738041,56,0,0.142071494,12000.0,6,0,1,1.0
24761,0,0.516494502,27,2,0.215261579,3000.0,3,0,0,0.0
24762,0,0.79241517,26,0,0.188613646,2300.0,4,0,0,0.0
24763,1,0.705179836,24,1,0.063306955,2400.0,5,0,0,0.0
24764,0,0.9999999,46,2,0.890659169,3200.0,6,0,2,0.0
24765,1,0.478997276,51,0,0.627653683,5416.0,15,0,2,2.0
24766,0,0.002232454,84,0,1313.0,0.06,11,0,1,0.0
24767,0,0.038768825,49,0,0.018041237,3879.0,11,0,0,0.0
24768,0,0.183373647,92,0,0.016899155,20000.0,2,0,0,0.0
24769,1,0.950735765,41,1,2872.0,0.12,10,0,1,0.0
24770,0,0.140296443,60,0,0.58242927,4700.0,11,0,2,0.0
24771,0,0.0,73,0,0.0,4043.255,6,0,0,0.0
24772,0,0.136646082,55,0,0.106223444,4000.0,7,0,0,1.0
24773,0,0.316785222,27,2,0.490892936,2250.0,11,0,0,0.0
24774,0,0.021355081,62,0,0.156768002,14900.0,8,0,2,0.0
24775,0,0.042329766,76,0,50.0,0.05,2,0,0,0.0
24776,0,0.11068269,68,0,0.378642441,5833.0,4,0,1,0.0
24777,0,0.0,34,0,0.229684352,1488.0,1,0,0,1.0
24778,0,0.032604458,66,0,0.641991925,5200.0,9,0,0,0.0
24779,0,0.011476847,73,0,801.0,0.06,9,0,1,0.0
24780,0,0.097765254,65,0,0.421084612,6582.0,10,0,2,3.0
24781,0,0.01209879,26,0,497.0,0.11,5,0,0,0.0
24782,0,0.010392147,52,0,0.002360783,7200.0,13,0,0,0.0
24783,0,0.0,57,0,0.372662734,10000.0,11,0,2,2.0
24784,0,0.002052312,58,0,646.0,0.67,4,0,1,0.0
24785,1,0.60928617,51,1,0.957680773,3000.0,10,0,1,0.0
24786,0,0.595717448,46,0,0.279252991,6853.0,6,0,1,2.0
24787,0,0.047712383,37,0,0.4520024,13333.0,8,0,2,3.0
24788,1,0.958833589,33,1,1.426946632,8000.0,9,0,3,0.0
24789,0,0.281428637,42,0,1.171025641,3899.0,25,0,1,0.0
24790,0,0.0,63,5,30.32646669,8300.0,16,1,2,0.0
24791,1,0.0,30,0,0.198476916,2100.0,3,0,0,0.0
24792,0,0.033944111,27,1,0.041522491,2600.0,6,0,0,0.0
24793,0,0.684281127,46,0,0.278181455,15000.0,13,0,2,0.0
24794,0,0.364958614,45,1,0.448282131,5500.0,9,0,2,0.0
24795,0,0.057263267,74,0,0.029697148,3400.0,10,0,0,0.0
24796,0,0.09119696,56,0,0.281133379,7234.0,7,0,2,3.0
24797,1,1.030881017,42,0,0.013071895,2600.0,3,1,0,1.0
24798,0,0.101765317,68,0,79.0,0.35,3,0,0,0.0
24799,1,0.995128303,43,0,0.626895854,5933.0,8,0,1,0.0
24800,0,0.950238582,47,0,0.237487537,5014.0,7,1,0,2.0
24801,0,0.343953788,64,0,0.276180955,4000.0,9,0,1,0.0
24802,0,0.777892249,33,0,0.135237846,7630.0,7,0,0,4.0
24803,0,0.085725714,64,0,6114.0,0.2,9,0,3,0.0
24804,0,0.067348581,40,1,0.440473986,5400.0,7,0,2,2.0
24805,0,0.060646451,33,1,0.259561703,12000.0,5,0,2,2.0
24806,0,0.059912404,54,0,0.114590833,8333.0,8,0,0,0.0
24807,0,0.327429263,55,0,0.48011883,4375.0,9,0,1,1.0
24808,0,0.00691093,39,0,0.193553201,6700.0,6,0,1,1.0
24809,0,0.006027665,75,0,0.069986003,5000.0,6,0,0,1.0
24810,0,0.364235304,48,0,0.230840344,10816.0,12,0,2,3.0
24811,0,0.9999999,47,0,0.138734011,3048.0,2,1,0,0.0
24812,0,0.563205267,43,0,0.654790038,5500.0,20,0,2,2.0
24813,0,0.698230177,52,0,0.696853867,3400.0,4,0,1,1.0
24814,0,0.60258206,35,0,0.099975006,4000.0,3,0,0,0.0
24815,0,0.248092494,51,1,0.524491682,6491.0,8,0,1,6.0
24816,0,0.542594321,34,0,0.149173395,2600.0,6,0,0,0.0
24817,0,0.104590046,52,0,2116.0,0.34,14,0,2,0.0
24818,0,0.04571109,74,0,0.415149736,3405.0,8,0,1,0.0
24819,0,0.011359546,51,0,0.222203068,5800.0,4,0,1,1.0
24820,0,0.199600133,30,0,0.146596859,4583.0,6,0,0,0.0
24821,0,0.547297972,54,1,1691.0,0.55,9,0,1,1.0
24822,0,0.137648552,57,0,1.087233076,2200.0,9,0,1,0.0
24823,0,0.9999999,58,0,0.07950488,4200.0,1,1,0,2.0
24824,0,0.9999999,61,2,452.0,4.35,3,2,0,1.0
24825,0,0.0,49,0,0.342692585,4166.0,7,0,2,3.0
24826,1,0.171965607,52,0,0.33391132,4036.0,3,0,1,2.0
24827,0,0.416481487,42,0,0.361895757,8460.0,15,0,2,2.0
24828,0,0.161384159,64,0,571.0,0.02,8,0,0,0.0
24829,0,0.181442474,32,0,0.067877957,8750.0,2,0,0,0.0
24830,0,0.143931853,61,0,0.222951896,6090.0,9,0,1,0.0
24831,0,0.0,52,0,0.314655406,18470.0,8,0,2,3.0
24832,0,0.028064607,49,0,37.0,14.19,5,0,0,0.0
24833,0,0.083238335,50,0,0.07147509,12283.0,4,0,0,0.0
24834,0,0.136431784,42,0,0.326445592,6000.0,7,0,1,2.0
24835,1,0.9999999,49,2,0.3123069,3883.0,4,1,0,2.0
24836,0,0.83673163,56,0,3235.0,0.01,21,0,1,0.0
24837,0,0.095916663,61,0,0.474004639,10347.0,12,0,3,0.0
24838,0,0.995592017,36,0,0.524863352,7500.0,8,0,1,0.0
24839,0,0.146955466,83,0,0.276692413,2200.0,9,0,0,0.0
24840,0,0.286814484,49,1,0.248414877,10566.0,7,0,2,0.0
24841,0,0.015024624,74,0,0.179620483,11540.0,7,0,1,0.0
24842,0,0.237922999,36,0,1.979010495,2000.0,11,0,2,3.0
24843,0,0.014865676,85,0,0.001123596,5339.0,4,0,0,0.0
24844,0,0.063151003,59,0,0.005974905,5020.0,3,0,0,0.0
24845,0,0.055698877,64,0,0.149434091,11750.0,6,0,2,0.0
24846,0,0.0,30,0,0.114377125,5000.0,13,0,0,0.0
24847,0,0.009696382,57,0,0.440911818,5000.0,6,0,1,0.0
24848,0,0.061991734,25,0,0.009369144,1600.0,3,0,0,0.0
24849,0,0.051363435,55,1,0.185156519,11627.0,6,0,1,2.0
24850,0,0.017869543,56,0,0.304220827,6846.0,11,0,2,2.0
24851,0,0.0,23,0,0.0,0.0,1,0,0,0.0
24852,0,0.079666759,45,0,0.127822319,57000.0,22,0,1,1.0
24853,0,0.35565017,39,0,0.537658298,4500.0,14,0,2,2.0
24854,0,0.9999999,56,0,254.0,0.29,2,0,0,0.0
24855,0,0.025333694,54,0,1544.0,0.36,14,0,1,2.0
24856,1,0.98003992,34,0,431.0,4.05,4,2,0,0.0
24857,0,0.583385801,66,1,0.312398404,6766.0,14,1,2,1.0
24858,0,0.05108113,62,0,555.0,0.01,7,0,0,0.0
24859,0,0.036918523,74,0,0.21568244,15341.0,11,0,2,0.0
24860,1,0.9999999,47,2,0.135659675,5100.0,2,4,1,2.0
24861,0,0.365283404,48,0,0.183657173,11270.0,10,0,2,1.0
24862,0,0.118772661,46,0,0.18825882,7000.0,10,0,2,2.0
24863,0,0.0,24,0,0.634591961,820.0,3,0,0,0.0
24864,0,0.048760343,66,0,0.164778714,7591.0,14,0,2,0.0
24865,1,0.011478065,42,0,0.327949546,6500.0,6,0,1,0.0
24866,0,0.19998485,70,1,0.472740992,5300.0,15,0,1,0.0
24867,0,0.9999999,49,1,0.276734694,1224.0,6,0,0,0.0
24868,0,0.9999999,35,0,0.083631409,5870.0,5,0,0,2.0
24869,0,0.0,69,0,527.0,0.19,13,0,1,0.0
24870,0,0.200605097,40,0,339.0,0.69,6,0,0,2.0
24871,0,0.952783024,51,4,0.478968069,15000.0,10,0,3,4.0
24872,0,0.15321068,40,0,0.097520888,7300.0,6,0,0,6.0
24873,0,0.00358813,63,0,1630.0,0.14,8,0,1,0.0
24874,0,0.057116621,43,0,868.0,0.55,6,0,1,0.0
24875,0,0.74248142,52,2,5650.0,0.26,14,0,1,2.0
24876,0,0.045577748,71,0,0.186425102,7616.0,5,0,1,0.0
24877,0,0.050854006,76,0,0.307180286,7060.0,19,0,2,0.0
24878,0,0.189212718,39,0,0.517059318,25000.0,16,0,2,2.0
24879,0,0.310472886,56,0,6161.0,0.01,17,0,2,0.0
24880,0,0.004407803,55,3,0.418716257,3333.0,16,1,1,1.0
24881,1,0.9999999,40,0,0.340724316,2705.0,4,0,0,3.0
24882,0,0.786612586,51,0,0.357556038,5531.0,6,0,0,0.0
24883,0,0.175386172,46,0,0.1852196,16142.0,5,0,2,3.0
24884,0,0.001225713,66,0,447.0,0.58,15,0,1,0.0
24885,0,0.185776563,68,0,0.189451187,13100.0,16,0,2,1.0
24886,0,0.9999999,38,0,0.564663024,2744.0,9,0,1,2.0
24887,0,0.021716806,57,0,0.076476793,7583.0,11,0,0,0.0
24888,0,0.888791282,50,0,0.29579646,9039.0,15,0,1,1.0
24889,0,0.019648397,30,0,0.103705832,3480.0,3,0,0,1.0
24890,0,0.9999999,22,0,7.0,42.47,0,0,0,0.0
24891,0,0.020561215,58,0,9.0,44.12,3,0,0,0.0
24892,0,0.499014917,35,0,0.11124386,7532.0,8,0,0,0.0
24893,0,0.747604366,35,0,0.261036206,14610.0,13,0,1,4.0
24894,0,0.953976943,37,0,0.831659493,2090.0,6,0,1,1.0
24895,0,0.0,45,0,0.459176833,7458.0,15,4,1,2.0
24896,0,0.866608893,59,1,0.54732896,3200.0,5,0,0,1.0
24897,0,0.242332303,55,0,0.39373481,11108.0,20,0,4,0.0
24898,0,0.04466396,39,0,0.379898694,3750.0,7,0,1,1.0
24899,0,0.547534267,52,6,2.39047619,1469.0,24,0,1,4.0
24900,0,0.280387652,80,0,0.152387809,4166.0,11,0,0,0.0
24901,0,0.067205533,42,1,0.951442445,3500.0,6,0,2,1.0
24902,0,0.231076519,37,0,1.047989336,4500.0,15,0,4,1.0
24903,0,0.204178692,76,0,0.045986861,3500.0,6,0,0,0.0
24904,0,0.56957418,61,2,0.471141828,13600.0,15,0,2,1.0
24905,0,0.411849168,45,0,0.546545304,2416.0,11,0,0,2.0
24906,0,0.451548452,23,1,0.014428413,900.0,3,0,0,0.0
24907,0,0.11191038,53,1,2025.0,0.53,13,0,2,0.0
24908,0,0.029500538,43,0,1.157946051,3076.0,10,0,3,0.0
24909,0,0.832965627,73,0,0.774069812,5213.0,12,0,1,0.0
24910,0,0.002534881,88,0,0.001499625,4000.0,14,0,0,0.0
24911,0,0.106785742,29,0,41.0,0.12,2,0,0,0.0
24912,0,0.0,36,0,0.462032849,4200.0,3,0,2,1.0
24913,0,0.002814763,77,0,0.009488212,3477.0,8,0,0,0.0
24914,0,0.0,24,0,0.0,450.0,1,0,0,0.0
24915,0,0.029920395,66,0,0.172154922,5860.0,5,0,1,0.0
24916,0,0.044520439,59,0,2626.0,0.08,13,0,2,1.0
24917,0,0.071231311,53,0,0.005787951,3800.0,1,0,0,0.0
24918,0,0.465362261,31,0,0.846932321,1580.0,11,0,0,0.0
24919,0,0.0,84,0,0.0,3471.0,1,0,0,0.0
24920,0,0.002319938,36,0,0.686552241,6000.0,13,0,2,0.0
24921,0,1.00239984,35,0,0.73519401,4406.0,6,0,2,0.0
24922,0,1.045954046,27,0,0.257425743,2120.0,6,0,0,0.0
24923,0,0.123258736,40,0,2188.0,0.31,14,0,3,0.0
24924,0,0.0,43,0,0.110913931,2253.0,6,0,0,0.0
24925,0,0.059796489,44,0,0.535441658,3667.0,8,0,1,0.0
24926,1,0.9999999,41,2,0.316318219,3682.0,4,2,0,2.0
24927,0,0.004943948,49,0,0.381729921,6797.0,10,0,2,0.0
24928,0,0.007694881,69,0,0.003771213,1590.0,5,0,0,0.0
24929,0,0.205589721,59,0,123.0,0.11,2,0,0,0.0
24930,0,0.007694464,36,0,0.467654424,9583.0,12,0,2,0.0
24931,0,0.9999999,42,0,0.091954023,2000.0,0,0,0,0.0
24932,0,0.515616307,52,0,0.527809444,16666.0,15,0,5,1.0
24933,0,0.011934035,95,0,0.001599744,6250.0,3,0,0,0.0
24934,0,0.971002416,46,0,0.498110831,1587.0,3,2,0,0.0
24935,0,0.0,62,0,0.125624792,3000.0,14,0,0,0.0
24936,0,0.105028386,63,0,1593.0,0.51,14,0,2,1.0
24937,0,0.240059661,41,0,0.175294208,13000.0,20,0,2,0.0
24938,0,0.005130073,79,0,0.847920733,6660.0,13,0,1,0.0
24939,0,0.9999999,66,0,0.177345812,12500.0,6,0,1,2.0
24940,1,1.286068717,45,2,0.297283786,6000.0,12,0,0,1.0
24941,0,0.072228172,54,0,0.464205817,9833.0,18,0,2,0.0
24942,0,0.025746941,59,0,0.246572062,16700.0,15,0,1,1.0
24943,0,0.036602897,57,0,1427.0,0.45,4,0,2,0.0
24944,0,0.04300373,78,0,0.013747852,6400.0,5,0,0,0.0
24945,0,0.025772051,26,0,898.0,0.0,4,0,0,0.0
24946,1,0.748915299,53,2,1251.0,0.13,6,2,1,0.0
24947,1,0.646846891,57,0,1.162418791,2000.0,15,0,1,0.0
24948,0,0.351706958,47,0,0.632332745,5096.0,7,0,1,1.0
24949,0,0.362987045,51,0,0.123024349,2340.0,4,0,0,1.0
24950,0,0.9999999,72,0,0.0987525,10500.0,2,0,1,0.0
24951,0,0.035759428,65,0,0.281496326,7484.0,8,0,1,1.0
24952,0,0.513619455,74,0,2728.0,0.1,8,0,2,1.0
24953,0,0.081301501,54,0,0.585380835,3255.0,10,0,1,0.0
24954,1,0.810330066,72,2,0.676326046,5900.0,11,0,0,0.0
24955,0,0.05901393,29,0,0.162199,2200.0,7,0,0,0.0
24956,0,0.984431983,34,0,0.197236866,5500.0,5,0,1,0.0
24957,0,0.928672986,46,0,0.134506041,5627.0,9,0,0,0.0
24958,0,0.211739244,61,0,0.248791868,6000.0,10,0,1,0.0
24959,0,0.212078792,56,0,0.258293839,5907.0,5,0,1,0.0
24960,0,0.037183808,75,0,0.271100363,4134.0,6,0,1,0.0
24961,0,0.146685331,78,0,46.0,0.41,4,0,0,0.0
24962,0,0.282585871,55,0,0.306687164,1300.0,3,0,0,0.0
24963,1,0.541546949,73,2,0.635726011,6700.0,8,1,1,0.0
24964,0,0.9999999,71,0,0.059427849,6326.0,2,0,0,1.0
24965,0,0.146462218,78,0,446.0,0.2,9,0,0,0.0
24966,0,0.956808638,40,0,0.122487395,29749.0,11,0,1,2.0
